title,price,date,destaque,categoria,tipo,condominio,area_util,quartos,banheiros,vagas_na_garagem,iptu,zona,academia,elevador,permitido_animais,piscina,portaria,salao_de_festas,condominio_fechado,seguranca_24h,portao_eletronico,area_murada,area_de_servico,armarios_na_cozinha,armarios_no_quarto,churrasqueira,mobiliado,quarto_de_servico,ar_condicionado,porteiro_24h,varanda
oportunidade duas quadras da av Paulista - abaixo valor de mercado,899000,22/04/2024,False,Apartamentos,Padrão,1200,110,2,2,1,159,CENTRO,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
apartamento(Belem),320000,22/04/2024,False,Apartamentos,Padrão,470,47,2,1,1,0,CENTRO,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Studio para venda com 36 metros quadrados com 1 quarto em Bela Vista - São Paulo - SP,320000,22/04/2024,False,Apartamentos,Loft,561,30,1,1,1,0,CENTRO,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False
"Aconchegante Apartamento de 1 Quarto na Sé, São Paulo - SP",250000,22/04/2024,False,Apartamentos,Padrão,300,58,1,1,0,0,CENTRO,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
"Apartamento MOBILIADO p/Locação. P/ Venda sem Mobília, 83m 2 dormitórios, 1 Vg",720000,22/04/2024,False,Apartamentos,Padrão,1125,83,2,2,1,138,CENTRO,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
Casa para venda com 180 metros quadrados com 3 quartos em Consolação - São Paulo - SP,550000,21/04/2024,False,Casas,Padrão,0,180,3,4,4,0,CENTRO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Oportunidade leilão Caixa - Sao Paulo, Campos Eliseos - 17/05",221200,21/04/2024,False,Apartamentos,Padrão,0,41,1,1,1,0,CENTRO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Oportunidade leilão Itaú - São Paulo, Liberdade - 25/04",157900,21/04/2024,False,Apartamentos,Padrão,0,40,2,1,1,0,CENTRO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento com 1 quartos à venda em Aclimação - SP,220000,21/04/2024,False,Apartamentos,Padrão,300,30,1,1,0,0,CENTRO,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento com 2 quartos à venda em Aclimação - SP,750000,21/04/2024,False,Apartamentos,Padrão,980,64,2,2,1,155,CENTRO,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Casa com 3 quartos à venda em Aclimação - SP,1340000,21/04/2024,False,Casas,Padrão,0,150,3,5,2,554,CENTRO,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
Apartamento com 1 quartos à venda em Aclimação - SP,595000,21/04/2024,False,Apartamentos,Padrão,700,40,1,1,1,245,CENTRO,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Apartamento com 1 quartos à venda em Aclimação - SP,208000,21/04/2024,False,Apartamentos,Padrão,326,30,1,1,0,0,CENTRO,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento com 1 quartos à venda em Aclimação - SP,300000,21/04/2024,False,Apartamentos,Padrão,755,45,1,1,1,0,CENTRO,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento com 2 quartos à venda em Aclimação - SP,480000,21/04/2024,False,Apartamentos,Padrão,900,74,2,2,1,0,CENTRO,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento com 1 quartos à venda em Aclimação - SP,425000,21/04/2024,False,Apartamentos,Padrão,647,67,1,1,0,0,CENTRO,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento com 2 quartos à venda em Aclimação - SP,434000,21/04/2024,False,Apartamentos,Padrão,874,74,2,2,1,0,CENTRO,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Apartamento com 3 quartos à venda em Aclimação - SP,799000,21/04/2024,False,Apartamentos,Padrão,1300,120,3,2,1,0,CENTRO,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
"Venda apto Alameda Barão de Limeira, 373, 2 dormitórios, 89 m², 2 banheiros, R$ 440.000,00",440000,21/04/2024,False,Apartamentos,Padrão,707,88,2,2,0,0,CENTRO,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Apartamento com 2 quartos à venda em Aclimação - SP,1260000,21/04/2024,False,Apartamentos,Padrão,450,76,2,3,1,328,CENTRO,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
Apartamento centro de sp otima localização,180000,21/04/2024,False,Apartamentos,Padrão,330,36,1,1,0,1,CENTRO,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento com 2 quartos à venda em Bela Vista - SP,690000,21/04/2024,False,Apartamentos,Padrão,750,50,2,1,1,175,CENTRO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento com 3 quartos à venda em Bom Retiro - SP,490000,21/04/2024,False,Apartamentos,Padrão,1110,109,3,2,0,73,CENTRO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento vendo,300000,21/04/2024,False,Apartamentos,Padrão,900,29,1,1,1,0,CENTRO,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True
"Apartamento  mobiliado à venda com 2 dormitórios, na Barra Funda., lazer total",485000,21/04/2024,False,Apartamentos,Padrão,137,45,1,1,1,69,CENTRO,True,False,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False
Apartamento em Bela Vista - São Paulo,600000,21/04/2024,False,Apartamentos,Padrão,650,40,1,1,1,0,CENTRO,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
"Apartamento com 2 dormitórios à venda, 45 m² por R$ 400.000,00 - Bela Vista - São Paulo/SP",400000,21/04/2024,False,Apartamentos,Padrão,689,45,2,1,0,0,CENTRO,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Apartamento à venda Barra Funda,482000,21/04/2024,False,Apartamentos,Padrão,390,49,2,1,1,137,CENTRO,True,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True
"APARTAMENTO RESIDENCIAL em São Paulo - SP, Higienópolis",350000,21/04/2024,False,Apartamentos,Padrão,750,50,2,1,1,65,CENTRO,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
APARTAMENTO - ACLIMAÇÃO - SP,2990000,21/04/2024,False,Apartamentos,Padrão,2227,270,4,2,3,1360,CENTRO,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Cobertura Venda Bela Vista 220 m² 3 Dormitórios,2099980,21/04/2024,False,Apartamentos,Cobertura,2032,220,3,2,2,603,CENTRO,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
APARTAMENTO - HIGIENÓPOLIS - SP,1800000,21/04/2024,False,Apartamentos,Padrão,3200,244,3,3,1,600,CENTRO,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Apartamento Venda Consolação 157 m² 3 Dormitórios,1509970,21/04/2024,False,Apartamentos,Padrão,1848,157,3,2,1,341,CENTRO,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Apartamento Venda Bela Vista 107 m² 3 Dormitórios,2020990,21/04/2024,False,Apartamentos,Padrão,1350,107,3,2,2,500,CENTRO,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Venda Apartamento 2 Dormitórios - 60 m² Bela Vista,979980,21/04/2024,False,Apartamentos,Padrão,1177,60,2,2,1,200,CENTRO,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
"Barra Funda, 3 dormitórios e 3 vagas",1400000,21/04/2024,False,Apartamentos,Padrão,1209,108,3,4,3,418,CENTRO,True,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True
"Apartamento 3 dormitórios para Venda em São Paulo, Barra Funda, 3 dormitórios, 1 suíte, 2 ",460000,21/04/2024,False,Apartamentos,Padrão,0,74,3,2,1,0,CENTRO,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
Venda Apartamento 3 Dormitórios - 165 m² Higienópolis,1549970,21/04/2024,False,Apartamentos,Padrão,1900,165,3,3,1,690,CENTRO,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
"Apartamento 3 dormitórios para Venda em São Paulo, Barra Funda, 3 dormitórios, 1 suíte, 2 ",460000,21/04/2024,False,Apartamentos,Padrão,0,74,3,2,1,0,CENTRO,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
Venda Apartamento 3 Dormitórios - 170 m² Higienópolis,2437990,21/04/2024,False,Apartamentos,Padrão,3600,170,3,4,4,1026,CENTRO,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Cobertura Venda Bela Vista 220 m² 3 Dormitórios,2099970,21/04/2024,False,Apartamentos,Cobertura,2032,220,3,2,2,603,CENTRO,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
"Apartamento 3 dormitórios para Venda em São Paulo, Barra Funda, 3 dormitórios, 1 suíte, 2 ",460000,21/04/2024,False,Apartamentos,Padrão,0,74,3,2,1,0,CENTRO,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
"Apartamento à venda Avenida Francisco Matarazzo, Água Branca - São Paulo",2680000,24/04/2024,False,Apartamentos,Padrão,1500,168,4,5,3,67,OESTE,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
"Apartamento à venda Rua Lauriano Fernandes Júnior, Vila Leopoldina - São Paulo",1560000,24/04/2024,False,Apartamentos,Padrão,1500,115,3,4,2,33,OESTE,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
"Apartamento à venda Rua Rubens Meireles, Várzea da Barra Funda - São Paulo",1800000,24/04/2024,False,Apartamentos,Padrão,850,132,3,3,2,38,OESTE,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
"Apartamento à venda Rua Sapetuba, Butantã - São Paulo",1545000,24/04/2024,False,Apartamentos,Padrão,1200,120,3,4,2,10,OESTE,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
"Apartamento à venda Rua Cardoso de Almeida, Perdizes - São Paulo",1375000,24/04/2024,False,Apartamentos,Padrão,1670,135,3,1,1,31,OESTE,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
"Apartamento à venda Travessa Caligasta, Perdizes - São Paulo",2000000,24/04/2024,False,Apartamentos,Padrão,1684,135,3,3,3,58,OESTE,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
"Apartamento à venda Rua Apiacás, Perdizes - São Paulo",2660000,24/04/2024,False,Apartamentos,Padrão,2500,157,3,4,2,35,OESTE,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
"Cobertura à venda Avenida Thomas Edison, Barra Funda - São Paulo",2875000,24/04/2024,False,Apartamentos,Cobertura,1400,167,2,4,2,53,OESTE,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
"Apartamento à venda Avenida Francisco Matarazzo, Água Branca - São Paulo",2332000,24/04/2024,False,Apartamentos,Padrão,0,168,3,4,3,0,OESTE,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
"Apartamento à venda Rua Oscar Freire, Pinheiros - São Paulo",1780000,24/04/2024,False,Apartamentos,Padrão,1737,70,2,2,1,3,OESTE,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
"Cobertura à venda Rodovia Raposo Tavares, Jardim Boa Vista (Zona Oeste) - São Paulo",1400000,24/04/2024,False,Apartamentos,Cobertura,2000,190,3,4,3,79,OESTE,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
"Apartamento à venda Rua Ministro Godói, Perdizes - São Paulo",1320000,24/04/2024,False,Apartamentos,Padrão,2000,142,3,1,1,46,OESTE,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
"Apartamento à venda Rua Faustolo, Água Branca - São Paulo",1300000,24/04/2024,False,Apartamentos,Padrão,1200,92,1,2,2,39,OESTE,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
"Apartamento à venda Rua Harmonia, Sumarezinho - São Paulo",2200000,24/04/2024,False,Apartamentos,Padrão,1500,122,3,4,2,40,OESTE,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
"Apartamento à venda Rua Capital Federal, Sumaré - São Paulo",3300000,24/04/2024,False,Apartamentos,Padrão,3000,201,4,5,4,133,OESTE,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
"Apartamento à venda Rua Monte Alegre, Perdizes - São Paulo",1300000,24/04/2024,False,Apartamentos,Padrão,1453,98,3,2,1,17,OESTE,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
"Apartamento à venda Rua Raul Pompéia, Vila Pompéia - São Paulo",1490400,24/04/2024,False,Apartamentos,Padrão,1600,120,3,4,3,48,OESTE,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
"Apartamento à venda Avenida Rebouças, Pinheiros - São Paulo",1600000,24/04/2024,False,Apartamentos,Padrão,1460,143,3,2,1,22,OESTE,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"Cobertura à venda Rua Diana, Perdizes - São Paulo",1600000,24/04/2024,False,Apartamentos,Cobertura,1902,187,2,3,2,34,OESTE,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
"Apartamento à venda Rua Coriolano, Vila Romana - São Paulo",1999000,24/04/2024,False,Apartamentos,Padrão,1000,72,3,3,1,35,OESTE,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
"Apartamento à venda Rua Henrique Schaumann, Pinheiros - São Paulo",1300000,24/04/2024,False,Apartamentos,Padrão,1300,107,2,3,1,17,OESTE,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
"Apartamento à venda Rua Caraíbas, Perdizes - São Paulo",2100000,24/04/2024,False,Apartamentos,Padrão,3500,191,4,3,3,121,OESTE,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
"Apartamento à venda Rua Iperoig, Perdizes - São Paulo",2000000,24/04/2024,False,Apartamentos,Padrão,2280,193,4,3,3,250,OESTE,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento à venda Rua Cardoso de Almeida, Perdizes - São Paulo",1690000,24/04/2024,False,Apartamentos,Padrão,2112,161,4,4,2,46,OESTE,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
APARTAMENTO - VILA ANASTÁCIO - SP,1330000,24/04/2024,False,Apartamentos,Padrão,1300,79,2,3,2,0,OESTE,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
"Apartamento à venda Avenida Rebouças, Pinheiros - São Paulo",1500000,24/04/2024,False,Apartamentos,Padrão,1000,90,2,2,1,0,OESTE,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
"Apartamento à venda Praça Irmãos Karmam, Sumaré - São Paulo",1400000,24/04/2024,False,Apartamentos,Padrão,1562,114,3,4,2,180,OESTE,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
"Apartamento à venda Rua André Casado, Sumaré - São Paulo",1680000,24/04/2024,False,Apartamentos,Padrão,1672,122,3,3,2,56,OESTE,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
"Apartamento à venda Rua Faustolo, Água Branca - São Paulo",1730000,24/04/2024,False,Apartamentos,Padrão,1100,133,3,4,2,58,OESTE,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
"Apartamento à venda Rua Cotoxó, Perdizes - São Paulo",2000000,24/04/2024,False,Apartamentos,Padrão,1700,116,3,3,2,75,OESTE,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
"Apartamento à venda Rua Corrientes, Lapa - São Paulo",1700000,24/04/2024,False,Apartamentos,Padrão,2200,208,5,5,3,76,OESTE,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento à venda Rua Cayowaá, Perdizes - São Paulo",2540000,24/04/2024,False,Apartamentos,Padrão,1971,155,4,5,2,74,OESTE,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento à venda Rua Inocêncio Unhate, Perdizes - São Paulo",2700000,24/04/2024,False,Apartamentos,Padrão,3035,192,3,3,3,12,OESTE,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
"Apartamento à venda Rua Joaquim Antunes, Pinheiros - São Paulo",1600000,24/04/2024,False,Apartamentos,Padrão,1255,107,4,3,1,33,OESTE,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
"Apartamento à venda Rua Capote Valente, Pinheiros - São Paulo",2020000,24/04/2024,False,Apartamentos,Padrão,1000,67,2,2,2,17,OESTE,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
"Apartamento para Venda em São Paulo, Vila Sílvia, 2 dormitórios, 1 banheiro",215000,23/04/2024,False,Apartamentos,Padrão,150,40,2,1,0,0,LESTE,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
Sobrado em Rua Nísia Floresta - Vila Carrão - São Paulo/SP,1049690,23/04/2024,False,Casas,Padrão,1,130,3,4,2,1,LESTE,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Casa para venda com 170 metros quadrados com 2 quartos em Vila Formosa - São Paulo - São P,500000,23/04/2024,False,Casas,Padrão,0,170,2,2,2,800,LESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Casa para venda possui 270 metros quadrados com 4 quartos em Vila Nhocune - São Paulo - SP,390000,23/04/2024,False,Casas,Padrão,0,270,4,2,3,0,LESTE,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
"Apartamento com 3 dormitórios, 173 m² - venda por R$ 3.300.000,00 ou aluguel por R$ 13.950",3300000,23/04/2024,False,Apartamentos,Padrão,3100,173,3,5,5,1350,LESTE,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True
Apartamento para venda tem 59 metros quadrados com 2 quartos,190000,23/04/2024,False,Apartamentos,Padrão,250,59,2,1,1,0,LESTE,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False
Apartamento em Rua Gilda - Vila Esperança - São Paulo/SP,238420,23/04/2024,False,Apartamentos,Padrão,100,40,2,1,0,1,LESTE,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Apartamento com 3 quartos à venda em Parque Colonial - SP,2190000,23/04/2024,False,Apartamentos,Padrão,1845,154,3,5,3,820,LESTE,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
"Apartamento com 2 dormitórios à venda, 55 m² por R$ 388.000,00 - Vila Guilhermina - São Pa",388000,23/04/2024,False,Apartamentos,Padrão,430,55,2,1,1,0,LESTE,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
Apartamento oportunidade única,220000,23/04/2024,False,Apartamentos,Padrão,230,50,2,1,0,1,LESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Casa para venda com 126 metros quadrados com 3 quartos em Água Rasa - São Paulo - São Paul,700000,23/04/2024,False,Casas,Casa de condomínio,99,126,3,3,2,999,LESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento Mooca 58m2 2 dormitórios 1 suíte 1 vaga reformado,600000,23/04/2024,False,Apartamentos,Padrão,870,58,2,2,1,1,LESTE,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Oportunidade para quem busca um apartamento reformado 2 quartos mooca/Belenzinho,560000,23/04/2024,False,Apartamentos,Padrão,550,50,2,1,1,12,LESTE,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False
SOBRADO À VENDA NA MOOCA COM 5 DORITÓRIOS E 2 VAGAS - RUA SEM SAÍDA!,905000,23/04/2024,False,Casas,Padrão,0,200,5,3,2,0,LESTE,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
"Apartamento para Venda em São Paulo, Vila Matilde, 1 dormitório, 1 banheiro",210000,23/04/2024,False,Apartamentos,Padrão,170,30,1,1,0,60,LESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento a venda na Vila Ema,430000,23/04/2024,False,Apartamentos,Padrão,545,50,2,1,1,0,LESTE,True,False,False,True,False,True,True,True,False,False,False,True,False,True,False,False,False,False,True
Apartamento Vila Califórnia São Paulo,220000,23/04/2024,False,Apartamentos,Padrão,210,32,2,1,0,80,LESTE,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
Apartamento em Vila Lucia - São Paulo,230000,23/04/2024,False,Apartamentos,Padrão,150,34,1,1,0,0,LESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento, 2 quartos (1 suíte), à venda em Quinta da Paineira, 1 vaga",455000,23/04/2024,False,Apartamentos,Padrão,668,54,2,2,1,44,LESTE,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True
"Apartamento à Venda com 3 Quartos, 1 suite, 93 m2, R$ 700.000,00 - Mooca-SP",700000,23/04/2024,False,Apartamentos,Padrão,942,93,3,2,1,0,LESTE,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
Lindo sobrado ,370000,23/04/2024,False,Casas,Casa de condomínio,300,65,2,2,1,50,LESTE,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
Cobertura duplex para venda possui 185 metros quadrados com 3 quartos,1800000,23/04/2024,False,Apartamentos,Cobertura,1950,185,3,3,3,800,LESTE,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False
"APARTAMENTO RESIDENCIAL em SÃO PAULO - SP, VILA ANTONIETA",280000,23/04/2024,False,Apartamentos,Padrão,180,34,2,1,1,80,LESTE,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
"CASA RESIDENCIAL em SÃO PAULO - SP, CANGAÍBA",520000,23/04/2024,False,Casas,Padrão,0,88,2,1,1,130,LESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Casa para venda possui 165 metros quadrados com 3 quartos em Tatuapé - São Paulo - SP,429900,23/04/2024,False,Casas,Padrão,0,165,3,2,2,0,LESTE,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
Apartamento para venda tem 93 metros quadrados com 3 quartos em Alto da Mooca - São Paulo ,1070000,23/04/2024,False,Apartamentos,Padrão,1060,93,3,2,2,374,LESTE,True,True,True,True,True,True,False,False,False,False,True,False,True,True,False,False,False,False,True
Apartamento para venda com 42 metros quadrados com 2 quartos,265000,23/04/2024,False,Apartamentos,Padrão,480,42,2,1,1,0,LESTE,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Apartamento para venda com 72 metros quadrados com 3 quartos em Vila Esperança - São Paulo,790000,23/04/2024,False,Apartamentos,Padrão,1000,72,3,2,1,0,LESTE,True,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,True
Lindo apartamento no Tatuapé!,1100000,23/04/2024,False,Apartamentos,Padrão,737,92,2,2,2,110,LESTE,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
apartamento impecável no tatuapé,950000,23/04/2024,False,Apartamentos,Padrão,780,92,3,3,2,200,LESTE,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"Sobrado com 3 dormitórios à venda, 212 m² por R$ 1.280.000 - Jardim Líbano - São Paulo/SP",1280000,23/04/2024,False,Casas,Padrão,572,212,3,3,5,337,LESTE,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True
"Apartamento para Venda em São Paulo, Penha de França, 2 dormitórios, 1 suíte, 2 banheiros,",510000,23/04/2024,False,Apartamentos,Padrão,450,58,2,2,1,0,LESTE,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
Apartamento Vila Vera São Paulo/SP,270000,24/04/2024,False,Apartamentos,Padrão,790,53,2,1,1,0,SUL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento no Jardim Paulista,1120000,24/04/2024,False,Apartamentos,Padrão,1372,105,3,2,1,270,SUL,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False
Apartamento - Campo Belo - 3 Dormitórios - 143m².,2400000,24/04/2024,False,Apartamentos,Padrão,1732,143,3,2,2,0,SUL,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Casa Sobrado no Brooklin,1100000,24/04/2024,False,Casas,Padrão,0,125,3,2,2,330,SUL,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
Apartamento - Vila Olímpia - 1 Suíte - 65m².,1650000,24/04/2024,False,Apartamentos,Padrão,1000,65,1,2,1,315,SUL,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Apartamento para venda com 80 metros quadrados com 3 quartos em Santo Amaro - São Paulo - ,820000,24/04/2024,False,Apartamentos,Padrão,800,80,3,3,1,250,SUL,True,True,True,True,True,True,True,False,False,False,True,False,False,True,False,False,True,False,True
Apartamento - Vila Olímpia - 3 Dormitórios - 100m².,850000,24/04/2024,False,Apartamentos,Padrão,1540,100,3,2,1,450,SUL,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
Apartamento -São João Clímaco,330000,24/04/2024,False,Apartamentos,Padrão,577,64,2,1,1,45,SUL,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Sobrado Vila Inglesa São Paulo/SP,750000,24/04/2024,False,Casas,Padrão,0,140,3,3,2,140,SUL,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Apartamento com 3 dormitórios para venda na Vila Andrade - São Paulo/SP,628000,24/04/2024,False,Apartamentos,Padrão,520,69,3,2,2,75,SUL,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Oportunidade Imperdível!!! Sobrado 03 Dormitórios + Quintal c/ Edícula + 02 Vagas Garagem ,580000,24/04/2024,False,Casas,Padrão,0,141,3,3,2,33,SUL,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,True,False,False
Apartamento Vila Santa Catarina São Paulo/SP,790000,24/04/2024,False,Apartamentos,Padrão,700,101,3,3,2,240,SUL,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
Apartamento Venda 96 m2 3 Quartos 1 Suíte 2 Vagas Espaço & Vida R$ 1.400.000 Brooklin S. P,1400000,24/04/2024,False,Apartamentos,Padrão,1612,96,3,4,2,580,SUL,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
apartamento com 106 metros na Rua Barão do Triunfo - Campo Belo SP,670000,24/04/2024,False,Apartamentos,Padrão,1891,106,3,3,1,203,SUL,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
